Companies;Date;Revenue;Net Income;Assets;non-current assets;Liabilities;Equity;Shares outstanding;Debt-to-Equity;Current Ratio;Earnings per Share;Return On Capital Employed;Net Margin Profit;Inventory Turnover Ratio
KLBF;01/10/2018;5396;664;10648;7498;2852;15295;47;0.02;4.66;13.92;5.89;12.31;3.23
KLBF;01/01/2019;5366;604;11326;7852;3320;15858;47;0.03;4.27;12.69;4.73;11.26;0.79
KLBF;01/04/2019;5813;675;10661;8152;3516;15297;47;0.05;4.01;14.15;5.25;11.61;1.61
KLBF;01/07/2019;5648;667;11085;8509;3458;16136;47;0.05;4.34;14.02;5.24;11.81;2.39
KLBF;01/10/2019;5807;592;11222;9042;3559;16706;47;0.05;4.35;12.61;4.70;10.19;3.25
KLBF;01/01/2020;5796;677;12672;9460;4876;17256;47;0.07;3.29;14.28;4.55;11.68;0.86
KLBF;01/04/2020;5809;731;12607;9484;4910;17181;47;0.10;3.27;15.32;4.91;12.58;1.61
KLBF;01/07/2020;5491;664;12887;9563;4548;17903;47;0.08;3.83;13.65;4.52;12.09;2.23
KLBF;01/10/2020;6017;727;13075;9489;4288;18276;47;0.06;4.12;15.06;5.18;12.08;3.32
KLBF;01/01/2021;6015;724;14091;9840;4476;19455;47;0.04;4.02;15.28;4.50;12.04;0.87
KLBF;01/04/2021;6355;788;13625;9783;4091;19317;47;0.04;4.36;16.66;4.63;12.40;1.64
KLBF;01/07/2021;6728;813;14423;9844;4275;19992;47;0.03;4.34;16.86;4.85;12.08;2.48
KLBF;01/10/2021;7162;908;15712;9954;4401;21266;47;0.03;4.45;19.11;5.49;12.68;3.17
KLBF;01/01/2022;7016;853;16878;9983;4916;21946;47;0.03;4.18;17.81;4.68;12.16;0.76
KLBF;01/04/2022;6859;820;15297;9966;4534;20730;47;0.03;4.08;17.11;4.39;11.96;1.39
KLBF;01/07/2022;7307;861;16149;10038;5038;21149;47;0.05;3.80;18.10;4.91;11.78;1.97
KLBF;01/10/2022;7752;916;16710;10531;5144;22097;47;0.05;3.77;19.13;5.10;11.82;2.52
KLBF;01/01/2023;7869;854;17568;10672;5318;22921;47;0.04;3.81;18.26;4.95;10.85;0.63
KLBF;01/04/2023;7310;663;16659;10761;5643;21777;47;0.09;3.35;14.36;3.81;9.07;1.20
KLBF;01/07/2023;7382;557;16316;10865;4808;22374;47;0.05;3.90;11.43;3.02;7.54;1.87
KLBF;01/10/2023;7888;705;15918;11140;3938;23120;47;0.03;4.91;14.97;4.18;8.94;2.66
MYOR;01/01/2008;849;42;1103;889;837;1155;1;0.37;2.97;56.49;8.71;4.95;0.00
MYOR;01/04/2008;1010;49;1477;1015;1286;1205;1;0.71;2.12;65.90;4.92;4.85;4.20
MYOR;01/07/2008;1019;48;1373;1086;1237;1222;1;0.56;2.05;64.56;4.90;4.71;4.88
MYOR;01/10/2008;1029;57;1685;1238;1647;1276;1;0.79;2.19;76.02;5.23;5.54;5.87
MYOR;01/01/2009;1198;71;1663;1305;1619;1349;1;0.74;2.18;94.51;5.91;5.93;2.01
MYOR;01/04/2009;1204;92;1634;1464;1654;1444;1;0.67;2.05;123.26;6.80;7.64;4.62
MYOR;01/07/2009;1164;104;1614;1555;1656;1513;1;0.64;1.96;140.56;7.55;8.93;6.01
MYOR;01/10/2009;1212;105;1750;1496;1623;1623;1;0.60;2.29;140.64;6.48;8.66;7.61
MYOR;01/01/2010;1525;119;1886;1572;1711;1747;1;0.53;2.16;160.70;7.55;7.80;2.60
MYOR;01/04/2010;1788;92;1998;1621;1776;1843;1;0.53;2.17;125.67;6.12;5.15;5.80
MYOR;01/07/2010;1810;111;1997;1644;1760;1881;1;0.53;2.39;148.99;6.72;6.13;7.23
MYOR;01/10/2010;2101;162;2685;1714;2359;2040;1;0.66;2.58;216.43;7.64;7.71;9.61
MYOR;01/01/2011;1961;91;2542;1760;2169;2132;1;0.67;2.90;120.50;4.50;4.64;2.76
MYOR;01/04/2011;2250;66;2850;1907;2560;2198;1;0.80;2.60;79.25;3.39;2.93;4.94
MYOR;01/07/2011;2432;100;3258;2119;3181;2196;1;1.14;2.94;126.85;4.49;4.11;5.74
MYOR;01/10/2011;2811;227;4095;2505;4175;2425;1;1.19;2.22;287.86;6.80;8.08;6.19
MYOR;01/01/2012;2567;139;3751;2801;3989;2563;1;1.11;1.92;181.50;4.60;5.41;1.52
MYOR;01/04/2012;2875;202;4942;2857;5134;2665;1;1.36;2.27;257.11;5.71;7.03;2.88
MYOR;01/07/2012;2241;176;4844;2882;4884;2842;1;1.26;2.51;223.79;5.21;7.85;3.52
MYOR;01/10/2012;2827;227;5314;2989;5235;3068;1;1.27;2.76;289.39;5.78;8.03;4.94
MYOR;01/01/2013;2686;225;5179;3044;4930;3293;1;1.11;3.15;287.33;5.22;8.38;1.49
MYOR;01/04/2013;3110;235;5576;3100;5148;3528;1;1.02;2.86;301.67;4.99;7.56;3.14
MYOR;01/07/2013;2792;314;5756;3174;5266;3665;1;1.01;2.46;404.12;4.48;11.25;3.91
MYOR;01/10/2013;3430;284;6430;3280;5771;3939;1;1.01;2.44;313.59;4.92;8.28;5.64
MYOR;01/01/2014;3498;122;6449;3481;5913;4017;1;1.01;2.44;133.69;4.93;3.49;1.98
MYOR;01/04/2014;3919;187;7514;3579;6891;4203;1;1.19;2.04;206.14;3.70;4.77;3.10
MYOR;01/07/2014;3140;55;6948;3798;6803;3943;1;1.33;2.01;-60.75;0.06;1.75;3.52
MYOR;01/10/2014;3612;156;6509;3782;6191;4101;1;1.15;2.09;172.23;3.60;4.32;5.22
MYOR;01/01/2015;3456;280;6642;3902;6162;4382;1;0.98;2.10;304.93;5.37;8.10;1.38
MYOR;01/04/2015;4083;328;6893;3883;6073;4703;1;0.86;2.09;358.81;7.27;8.03;3.31
MYOR;01/07/2015;3151;283;7234;3873;6266;4841;1;0.86;2.20;308.28;4.12;8.98;4.40
MYOR;01/10/2015;4128;358;7454;3888;6148;5194;1;0.75;2.37;392.13;7.69;8.67;5.85
MYOR;01/01/2016;4681;329;8173;3912;6562;5523;1;0.78;2.36;360.92;7.30;7.03;1.99
MYOR;01/04/2016;4595;278;8311;4007;6515;5802;1;0.77;2.46;300.17;5.72;6.05;3.60
MYOR;01/07/2016;4039;314;8288;4123;6650;5761;22;0.80;2.21;13.71;6.16;7.77;4.32
MYOR;01/10/2016;5034;468;8740;4183;6657;6265;22;0.67;2.25;20.44;7.42;9.30;5.99
MYOR;01/01/2017;4980;367;9500;4185;7052;6633;22;0.72;2.44;16.15;6.25;7.37;1.87
MYOR;01/04/2017;4411;194;9856;4256;7756;6356;22;0.81;2.09;8.35;3.48;4.39;3.36
MYOR;01/07/2017;4908;389;9652;4213;7134;6732;22;0.74;2.26;17.00;5.74;7.93;4.78
MYOR;01/10/2017;6518;680;10674;4242;7562;7354;22;0.62;2.39;29.81;9.91;10.43;7.82
MYOR;01/01/2018;5415;478;11388;4309;7869;7828;22;0.70;2.38;20.96;5.67;8.83;1.88
MYOR;01/04/2018;5402;277;12024;4493;9027;7490;22;0.88;2.44;11.95;3.57;5.13;2.77
MYOR;01/07/2018;6533;373;13332;4686;10157;7861;22;0.92;2.84;16.29;3.90;5.71;3.69
MYOR;01/10/2018;6711;632;12648;4944;9049;8543;22;0.72;2.65;27.56;8.68;9.42;5.07
MYOR;01/01/2019;6014;480;12294;5105;8374;9025;22;0.61;2.93;20.86;6.18;7.98;1.36
MYOR;01/04/2019;6045;354;12122;5560;8303;9379;22;0.57;3.77;15.26;4.18;5.85;2.75
MYOR;01/07/2019;5901;295;12270;5928;9186;9012;22;0.67;2.83;12.90;3.93;5.00;3.81
MYOR;01/10/2019;7067;910;12776;6262;9138;9900;22;0.60;3.43;39.88;8.45;12.88;5.55
MYOR;01/01/2020;5380;950;12933;6541;8628;10847;22;0.47;3.69;41.66;4.67;17.66;1.31
MYOR;01/04/2020;5703;13;11785;6566;7489;10862;22;0.41;4.30;0.32;3.08;0.23;2.68
MYOR;01/07/2020;6499;627;12297;6705;8189;10813;22;0.44;3.91;27.64;4.44;9.65;4.15
MYOR;01/10/2020;6896;508;12839;6939;8506;11271;22;0.42;3.69;22.54;5.69;7.37;5.86
MYOR;01/01/2021;7335;845;14154;6903;8936;12121;22;0.35;3.47;36.80;5.99;11.52;1.95
MYOR;01/04/2021;5818;115;13290;6901;7956;12235;22;0.33;4.11;4.82;1.47;1.98;3.18
MYOR;01/07/2021;6734;45;13261;6870;9063;11067;22;0.46;2.60;2.12;1.23;0.67;4.30
MYOR;01/10/2021;8017;206;12970;6948;8558;11360;22;0.45;2.33;9.33;2.25;2.57;6.56
MYOR;01/01/2022;7586;314;15069;7009;10405;11673;22;0.54;2.49;13.69;2.91;4.14;1.89
MYOR;01/04/2022;6790;355;15043;7059;10114;11988;22;0.54;2.40;15.53;2.65;5.23;3.02
MYOR;01/07/2022;7854;437;15338;7159;10558;11939;22;0.56;2.25;19.30;3.82;5.56;3.97
MYOR;01/10/2022;8440;864;14773;7504;9441;12835;22;0.43;2.62;38.35;5.99;10.24;5.70
MYOR;01/01/2023;8452;737;15041;8071;9541;13570;22;0.37;2.54;32.52;6.81;8.72;1.67
MYOR;01/04/2023;6367;504;15418;8238;10369;13287;22;0.38;2.42;21.99;3.40;7.91;2.72
MYOR;01/07/2023;8075;819;14647;8774;9327;14093;22;0.33;2.80;36.11;5.95;10.14;3.81
MYOR;01/10/2023;8591;1185;14739;9131;8588;15282;22;0.28;3.67;52.22;7.91;13.79;5.87
INKP;01/01/2008;5640;563;7640;44675;33796;18519;5;1.52;1.26;103.05;5.94;9.98;0.00
INKP;01/04/2008;5904;1101;8808;46029;35202;19636;5;1.46;1.24;201.17;2.65;18.65;1.96
INKP;01/07/2008;6001;574;9809;46835;36136;20508;5;1.42;1.12;104.96;1.28;9.57;2.63
INKP;01/10/2008;7389;22;10045;55304;41800;23549;5;1.44;1.20;-3.97;-0.01;0.30;3.69
INKP;01/01/2009;4351;37;9201;57980;42326;24856;5;1.42;1.18;-6.72;-0.96;0.85;0.88
INKP;01/04/2009;3695;872;8117;50856;37893;21080;5;1.51;1.16;-159.47;-0.13;23.60;1.70
INKP;01/07/2009;3941;713;7975;47847;36625;19197;5;1.58;0.86;-130.34;0.36;18.09;2.73
INKP;01/10/2009;4683;132;8316;46331;35922;18725;5;1.59;0.88;24.14;0.90;2.82;3.82
INKP;01/01/2010;5175;407;8697;44782;34916;18564;5;1.55;0.84;74.36;1.15;7.86;1.07
INKP;01/04/2010;6073;420;9654;44284;35019;18920;5;1.50;0.97;76.73;1.78;6.92;2.09
INKP;01/07/2010;5068;381;9834;43242;34854;18222;5;1.56;1.01;-69.72;0.46;7.52;2.71
INKP;01/10/2010;6248;328;9815;43458;35227;18045;5;1.64;1.01;-60.01;0.53;5.25;3.64
INKP;01/01/2011;5609;103;9945;42089;34658;17377;5;1.66;1.01;-18.76;0.66;1.84;0.94
INKP;01/04/2011;5894;24;10812;41672;35357;17128;5;1.74;0.96;-4.42;0.88;0.41;1.91
INKP;01/07/2011;5849;7;12674;42788;37874;17588;5;1.84;1.05;1.18;0.54;0.12;2.73
INKP;01/10/2011;5861;266;13310;43989;38954;18345;5;1.81;1.06;48.59;-0.37;4.54;3.37
INKP;01/01/2012;5662;48;13905;44547;39831;18620;5;1.82;1.07;8.81;0.08;0.85;0.83
INKP;01/04/2012;6550;103;15331;46114;42114;19330;5;1.85;1.11;18.82;0.37;1.57;1.65
INKP;01/07/2012;6222;58;15080;47357;42831;19606;5;1.85;1.09;10.50;0.69;0.93;2.26
INKP;01/10/2012;5917;272;16216;48065;44237;20044;5;1.88;1.68;49.55;0.26;4.60;2.67
INKP;01/01/2013;6512;461;15029;48124;42546;20607;5;1.81;1.93;84.29;0.67;7.08;0.65
INKP;01/04/2013;7075;393;16653;49486;44703;21435;5;1.83;1.51;71.78;1.08;5.55;1.27
INKP;01/07/2013;9591;829;20342;58093;52680;25755;5;1.79;1.52;151.32;0.95;8.64;1.88
INKP;01/10/2013;9166;1015;21644;61024;54686;27982;5;1.71;1.46;185.50;0.87;11.07;2.43
INKP;01/01/2014;7270;257;20064;56429;50076;26417;5;1.66;1.54;46.94;0.91;3.54;0.57
INKP;01/04/2014;7826;343;19354;58663;50248;27770;5;1.56;1.39;62.67;0.71;4.38;1.26
INKP;01/07/2014;8251;473;19808;60061;50926;28943;5;1.53;1.32;86.40;0.81;5.73;1.87
INKP;01/10/2014;9435;497;20621;60485;51144;29963;5;1.49;1.38;90.83;1.25;5.27;2.51
INKP;01/01/2015;9213;806;21002;63760;52444;32317;5;1.41;1.38;147.17;1.41;8.75;0.68
INKP;01/04/2015;9549;549;22440;64957;54072;33326;5;1.41;1.30;100.58;1.51;5.75;1.32
INKP;01/07/2015;11991;1298;26043;71513;59756;37801;5;1.40;1.35;237.27;1.77;10.82;2.01
INKP;01/10/2015;8346;420;28613;68482;60909;36186;5;1.48;1.40;76.72;1.53;5.03;2.52
INKP;01/01/2016;9004;355;27000;64977;56764;35213;5;1.42;1.53;64.85;1.50;3.94;0.60
INKP;01/04/2016;9229;246;27729;63541;56163;35108;5;1.42;1.55;44.93;1.42;2.67;1.25
INKP;01/07/2016;8125;662;27493;61586;53748;35330;5;1.35;1.58;120.85;0.97;8.15;1.79
INKP;01/10/2016;10194;1462;29384;63039;54542;37881;5;1.31;1.60;267.19;1.33;14.34;2.30
INKP;01/01/2017;9937;1144;29828;61660;52752;38735;5;1.24;1.68;209.02;2.34;11.51;0.57
INKP;01/04/2017;9455;1135;33923;61251;55439;39734;5;1.27;1.80;207.45;2.22;12.00;1.11
INKP;01/07/2017;11119;1600;35450;62803;56467;41786;5;1.21;1.74;292.38;2.75;14.39;1.69
INKP;01/10/2017;11865;1719;42613;60815;59836;43593;5;1.23;2.09;314.40;3.30;14.49;2.33
INKP;01/01/2018;11606;2135;47035;62786;63434;46388;5;1.21;2.07;390.08;3.87;18.40;0.56
INKP;01/04/2018;12316;2771;54177;64904;68410;50670;5;1.17;2.35;506.40;4.09;22.50;1.05
INKP;01/07/2018;13512;2802;61367;68862;75096;55133;5;1.17;2.35;512.03;3.47;20.74;1.51
INKP;01/10/2018;10866;810;60684;66039;72108;54616;5;1.14;2.41;148.19;2.38;7.45;1.85
INKP;01/01/2019;11054;1041;61006;64214;70440;54780;5;1.10;2.26;190.30;2.15;9.42;0.46
INKP;01/04/2019;11213;1035;62401;62611;70105;54907;5;1.09;2.07;189.18;1.87;9.23;1.29
INKP;01/07/2019;12698;1298;61280;61573;66507;56345;5;1.01;2.18;237.25;2.40;10.22;3.80
INKP;01/10/2019;9840;440;58590;59597;62504;55683;5;0.96;2.30;80.41;1.67;4.47;5.62
INKP;01/01/2020;12774;2934;67780;69478;68822;68435;5;0.87;2.38;536.42;2.73;22.97;1.49
INKP;01/04/2020;8452;28;58827;60036;58728;60135;5;0.82;2.31;-5.15;1.73;0.33;2.44
INKP;01/07/2020;11473;1382;61460;61582;59347;63696;5;0.78;2.28;252.56;1.87;12.05;3.78
INKP;01/10/2020;8817;200;60361;57763;59041;59083;5;0.84;2.26;-36.57;1.20;2.27;5.22
INKP;01/01/2021;11676;2030;64431;61796;62276;63950;5;0.81;2.15;370.95;2.52;17.39;1.58
INKP;01/04/2021;11987;2083;60952;62264;57315;65901;5;0.72;2.08;381.00;3.25;17.38;2.81
INKP;01/07/2021;12237;1484;62831;60589;57257;66163;5;0.70;1.93;271.15;3.22;12.13;3.63
INKP;01/10/2021;14310;1919;67137;61057;60160;68034;5;0.73;2.08;350.58;4.09;13.41;4.91
INKP;01/01/2022;14296;2533;73214;60928;63285;70857;5;0.73;2.13;463.06;3.79;17.72;1.51
INKP;01/04/2022;14591;3349;75245;62602;61419;76427;5;0.66;2.18;612.14;4.10;22.95;2.85
INKP;01/07/2022;16780;3975;80710;63414;62059;82065;5;0.63;2.37;726.66;5.09;23.69;3.86
INKP;01/10/2022;16742;3512;85390;64928;62922;87396;5;0.59;2.45;642.00;3.94;20.98;5.04
INKP;01/01/2023;15819;1995;83698;62104;59851;85951;5;0.57;2.56;364.75;4.08;12.61;1.43
INKP;01/04/2023;13146;2032;83577;61731;57468;87840;5;0.54;2.74;371.48;2.58;15.46;3.09
INKP;01/07/2023;12650;941;88901;66827;64220;91508;5;0.58;2.66;172.10;1.68;7.44;4.62
INKP;01/10/2023;12098;1383;86826;69496;63687;92635;5;0.56;2.65;252.81;2.09;11.43;6.11
MASA;01/01/2008;318;26;417;1501;604;1314;6;0.33;1.12;4.24;4.94;8.18;0.00
MASA;01/04/2008;360;28;491;1596;751;1336;6;0.36;0.99;4.60;3.11;7.78;1.93
MASA;01/07/2008;328;15;654;1695;998;1351;6;0.54;1.07;2.41;2.50;4.57;2.26
MASA;01/10/2008;328;66;616;1763;1094;1285;6;0.64;0.89;-10.77;2.79;20.12;2.74
MASA;01/01/2009;416;2;625;1798;1139;1283;6;0.67;0.82;-0.31;3.01;0.48;1.01
MASA;01/04/2009;398;67;751;1790;1191;1350;6;0.55;0.87;10.97;1.58;16.83;1.92
MASA;01/07/2009;385;59;767;1793;1151;1409;6;0.49;0.87;9.62;3.66;15.32;2.41
MASA;01/10/2009;493;51;735;1801;1076;1460;6;0.44;0.86;8.30;3.76;10.34;3.13
MASA;01/01/2010;521;55;832;1840;1157;1515;6;0.44;0.84;8.98;4.16;10.56;0.97
MASA;01/04/2010;486;34;836;1872;1165;1544;6;0.46;0.92;5.62;3.04;6.99;1.99
MASA;01/07/2010;515;26;748;2076;1254;1569;6;0.52;0.79;4.18;2.81;5.05;2.83
MASA;01/10/2010;485;61;665;2373;1409;1629;6;0.56;0.67;9.98;4.18;12.58;3.71
MASA;01/01/2011;657;66;880;2633;1818;1695;6;0.66;0.70;10.78;3.68;10.05;1.21
MASA;01/04/2011;721;56;1050;2984;2289;1745;6;0.92;0.75;9.11;2.89;7.77;2.18
MASA;01/07/2011;699;15;1208;3311;2759;1760;6;1.23;0.87;2.27;1.91;2.15;2.78
MASA;01/10/2011;785;6;1262;3475;2969;1767;6;1.32;0.48;1.22;3.05;0.76;3.20
MASA;01/01/2012;794;18;2048;3651;2421;3279;9;0.59;1.94;1.90;1.82;2.27;0.77
MASA;01/04/2012;584;104;1963;3848;2561;3250;9;0.63;1.60;11.36;2.12;17.81;1.39
MASA;01/07/2012;930;110;1981;3983;2706;3259;9;0.65;1.37;-12.01;0.25;11.83;2.36
MASA;01/10/2012;795;9;1653;4386;2442;3597;9;0.47;1.39;-0.95;-2.74;1.13;2.97
MASA;01/01/2013;842;20;1862;4385;2613;3634;9;0.57;1.56;1.97;0.80;2.38;0.85
MASA;01/04/2013;874;2;1712;4548;2545;3715;9;0.55;1.58;0;0.41;0.23;2.03
MASA;01/07/2013;1178;3;1974;5265;2877;4362;9;0.53;1.46;-0.35;1.11;0.25;3.36
MASA;01/10/2013;1056;29;1995;5678;3096;4578;9;0.53;1.57;3.27;-1.85;2.75;3.65
MASA;01/01/2014;840;29;2051;5298;3069;4280;9;0.57;1.65;3.07;0.66;3.45;0.71
MASA;01/04/2014;947;12;2162;5497;3187;4471;9;0.56;1.73;-1.23;0.16;1.27;1.63
MASA;01/07/2014;910;2;2190;5623;3230;4582;9;0.56;1.75;-0.21;0.01;0.22;2.32
MASA;01/10/2014;840;9;2085;5694;3114;4664;9;0.55;1.75;-0.92;0.45;1.07;2.76
MASA;01/01/2015;881;34;2340;5891;3366;4865;9;0.56;1.62;-3.63;-0.32;3.86;0.69
MASA;01/04/2015;887;28;2209;5953;3252;4910;9;0.53;1.58;-3.03;-0.20;3.16;1.46
MASA;01/07/2015;965;191;2339;6410;3543;5206;9;0.53;1.44;-20.81;-2.39;19.79;2.36
MASA;01/10/2015;537;118;2195;6061;3490;4766;9;0.54;1.29;-12.78;-1.18;21.97;3.00
MASA;01/01/2016;825;18;2056;5810;3297;4568;9;0.54;1.24;-1.91;-0.06;2.18;0.83
MASA;01/04/2016;797;4;2226;5791;3477;4539;9;0.57;1.26;0.47;0.35;0.50;1.72
MASA;01/07/2016;674;19;2152;5859;3556;4456;9;0.59;1.14;-2.11;-0.26;2.82;2.43
MASA;01/10/2016;791;57;2039;6154;3638;4554;9;0.60;1.05;-6.23;-0.23;7.21;3.17
MASA;01/01/2017;867;4;2028;6129;3644;4514;9;0.58;1.02;-0.45;0.46;0.46;0.84
MASA;01/04/2017;843;27;2138;6088;3740;4486;9;0.56;1.01;-2.95;0.01;3.20;1.54
MASA;01/07/2017;1102;37;2024;6110;3625;4509;9;0.55;1.00;-4.04;0.08;3.36;2.42
MASA;01/10/2017;994;41;2336;6573;4344;4566;9;0.64;0.95;-4.47;-0.05;4.12;3.19
MASA;01/01/2018;1087;0;2568;6656;4603;4621;9;0.67;1.01;-0.05;0.84;0.00;0.80
MASA;01/04/2018;1118;7;2667;6934;4792;4810;9;0.69;1.04;0.78;0.80;0.63;1.58
MASA;01/07/2018;1399;2;2745;7179;4919;5005;9;0.68;1.00;0.20;0.97;0.14;2.55
MASA;01/10/2018;767;268;3349;5968;4713;4603;9;0.64;1.06;-29.15;-4.46;34.94;3.24
MASA;01/01/2019;1246;57;2709;5746;3929;4526;9;0.53;1.21;-6.20;0.01;4.57;0.97
MASA;01/04/2019;1053;100;2292;5634;3542;4385;9;0.51;1.16;-10.84;-0.74;9.50;1.88
MASA;01/07/2019;1245;35;2347;5540;3527;4360;9;0.55;1.16;-3.85;0.17;2.81;2.88
MASA;01/10/2019;880;36;1789;4481;3555;2716;9;0.89;1.78;3.95;1.99;4.09;4.08
MASA;01/01/2020;979;23;1855;5149;3789;3216;9;0.89;2.42;2.46;0.69;2.35;0.97
MASA;01/04/2020;569;57;1620;4425;3286;2759;9;0.83;0.53;-6.21;-0.87;10.02;1.53
MASA;01/07/2020;1379;229;1809;4645;3346;3108;9;0.71;0.59;24.96;8.00;16.61;2.92
MASA;01/10/2020;1513;297;2162;4319;3265;3215;9;0.61;1.51;32.32;4.61;19.63;4.33
MASA;01/01/2021;1604;360;2587;4316;3232;3671;9;0.52;1.70;39.25;7.16;22.44;1.18
MASA;01/04/2021;1291;211;2809;4152;3072;3889;9;0.47;1.55;23.01;7.31;16.34;1.59
MASA;01/07/2021;1655;125;2949;4034;3040;3943;9;0.42;1.41;13.62;4.36;7.55;2.14
MASA;01/10/2021;2063;174;3439;4220;3687;3971;9;0.43;1.62;18.93;3.22;8.43;3.22
MASA;01/01/2022;2158;418;4110;4143;3844;4409;9;0.39;1.52;45.55;9.74;19.37;0.91
MASA;01/04/2022;1934;399;4115;4149;3317;4947;9;0.28;1.37;43.49;9.83;20.63;1.43
MASA;01/07/2022;1685;185;3792;4193;2762;5223;9;0.21;1.53;20.15;4.17;10.98;1.94
MASA;01/10/2022;1468;178;2747;4471;2153;5065;9;0.14;1.41;-19.35;-1.72;12.13;3.21
MASA;01/01/2023;1655;271;2949;4241;2042;5149;9;0.12;1.61;29.54;6.78;16.37;0.92
MASA;01/04/2023;1912;427;2926;4222;1850;5298;9;0.07;1.79;46.50;9.61;22.33;2.32
MASA;01/07/2023;2296;394;3109;4403;1681;5831;9;0.01;2.12;42.92;8.63;17.16;4.49
MASA;01/10/2023;1685;71;3849;4235;2201;5882;9;0.00;1.98;7.70;1.43;4.21;5.33
INCO;01/01/2008;3502;1287;6247;11529;5783;11993;10;0.19;1.79;129.50;26.13;36.75;0.00
INCO;01/04/2008;4054;1440;5590;11821;3968;13442;10;0.02;3.33;144.95;13.70;35.52;2.50
INCO;01/07/2008;3060;735;5244;12238;3128;14355;10;0.01;4.67;73.94;3.31;24.02;4.10
INCO;01/10/2008;3751;473;5306;14876;3529;16654;10;0.01;4.76;47.59;3.62;12.61;5.85
INCO;01/01/2009;1405;199;5489;15797;3482;17803;10;0.01;5.96;20.01;1.54;14.16;0.85
INCO;01/04/2009;1421;155;4679;14118;2893;15905;10;0.01;7.33;15.58;1.11;10.91;1.85
INCO;01/07/2009;2268;716;5264;13499;2970;15793;10;0.01;6.53;72.03;5.56;31.57;3.28
INCO;01/10/2009;2059;533;5915;13242;4293;14864;10;0.10;7.24;53.60;4.11;25.89;4.48
INCO;01/01/2010;2330;695;6288;12801;5258;13832;10;0.19;3.18;69.95;4.87;29.83;1.27
INCO;01/04/2010;3295;1292;6649;12953;4525;15078;10;0.09;5.42;130.06;9.63;39.21;2.79
INCO;01/07/2010;2828;944;7366;12851;6198;14019;10;0.22;2.49;95.01;6.98;33.38;4.90
INCO;01/10/2010;3024;1001;6410;13283;4589;15103;10;0.10;4.51;100.73;7.52;33.10;6.87
INCO;01/01/2011;2808;974;8194;13066;5656;15604;10;0.18;5.74;98.04;6.72;34.69;1.30
INCO;01/04/2011;3342;1073;7008;13601;5367;15242;10;0.18;5.88;108.00;7.39;32.11;2.87
INCO;01/07/2011;2722;775;7883;14107;5626;16363;10;0.17;5.25;77.98;5.06;28.47;3.94
INCO;01/10/2011;2396;204;7078;14879;5914;16043;10;0.17;4.36;20.57;1.68;8.51;4.65
INCO;01/01/2012;1808;35;6255;15595;5574;16276;10;0.16;4.56;3.54;0.59;1.94;1.07
INCO;01/04/2012;2225;17;5491;16309;5786;16014;10;0.17;3.86;1.73;0.29;0.76;2.44
INCO;01/07/2012;2618;225;5469;16783;5831;16421;10;0.16;3.44;22.66;1.84;8.59;4.01
INCO;01/10/2012;2703;375;5462;17098;5915;16646;10;0.15;3.41;37.76;2.30;13.87;5.48
INCO;01/01/2013;2512;306;5178;17293;5435;17037;10;0.14;4.06;30.82;2.12;12.18;1.37
INCO;01/04/2013;2510;131;5307;17792;5818;17281;10;0.14;3.42;13.21;0.99;5.22;2.91
INCO;01/07/2013;3353;112;6929;19923;6604;20249;10;0.13;3.78;11.23;1.02;3.34;4.50
INCO;01/10/2013;2868;78;6800;21025;6914;20911;10;0.13;3.30;-7.81;-0.17;2.72;5.44
INCO;01/01/2014;2430;205;6252;19509;6007;19754;10;0.12;3.76;20.62;1.25;8.44;1.16
INCO;01/04/2014;3314;605;7440;20166;6389;21218;10;0.11;3.68;60.85;3.45;18.26;2.48
INCO;01/07/2014;3687;782;8388;20624;6485;22526;10;0.10;3.70;78.74;4.34;21.21;3.74
INCO;01/10/2014;3483;551;7731;21308;6828;22212;10;0.10;2.98;55.49;3.01;15.82;5.27
INCO;01/01/2015;2772;328;8144;22401;6865;23680;10;0.09;3.08;32.99;1.77;11.83;1.25
INCO;01/04/2015;2689;230;7850;22684;6182;24353;10;0.09;4.26;23.14;1.21;8.55;2.60
INCO;01/07/2015;3525;202;9059;24417;6548;26928;10;0.08;4.39;20.36;1.13;5.73;4.36
INCO;01/10/2015;1908;63;8276;23303;6280;25299;10;0.08;4.04;-6.38;-0.21;3.30;5.92
INCO;01/01/2016;1443;205;7316;22184;5357;24143;10;0.07;4.67;-20.61;-0.80;14.21;1.09
INCO;01/04/2016;1810;59;7499;21718;5310;23907;10;0.07;4.84;-5.98;-0.16;3.26;2.18
INCO;01/07/2016;2017;173;7562;21238;5053;23746;10;0.06;4.94;17.40;0.98;8.58;3.13
INCO;01/10/2016;2578;117;8050;21851;5252;24650;10;0.06;4.54;11.77;0.72;4.54;4.29
INCO;01/01/2017;1917;82;7733;21487;4866;24354;10;0.05;4.58;-8.26;-0.29;4.28;1.09
INCO;01/04/2017;1970;204;7605;21290;4748;24147;10;0.05;4.69;-20.53;-1.04;10.36;2.34
INCO;01/07/2017;2166;21;7762;21416;4693;24485;10;0.04;4.83;2.14;0.20;0.97;3.55
INCO;01/10/2017;2472;58;8089;21507;4948;24649;10;0.04;4.62;5.83;0.37;2.35;5.00
INCO;01/01/2018;2345;94;7527;22151;4555;25124;10;0.03;4.63;9.47;0.55;4.01;1.26
INCO;01/04/2018;3051;329;8297;22814;4479;26632;10;0.03;4.70;33.14;1.67;10.78;2.60
